comment_no	user_id_no	contents	reg_time	sympathy_count	antipathy_count
1871497203	bin1****	황교활? 답없다....빌어먹을 교활이.... 언제쯤 저 쌍판때기 안 볼 수 있냐....니 주변에 일베기생충들 죄다 정리해서 좀 꺼져줄래?	2019-10-01T12:27:28+0900	2	4
1871496623	2003****	도대체 그 여론조사 어떻게 하는거임  ? 나한테는  어떻게 한번을 안오냐. 글구  어째  결과는 항상 꺼꾸로 나옴  ?	2019-10-01T12:27:11+0900	0	1
1871496153	ceh1****	이 조사가 사실이라면 우리나라가 심히 걱정됨. 자유민주주의를 버리고 사회주의를 택한 결과가 어찌 나타날지... 젊은 사람들은 우리가 얻은 자유가 무엇인지도 모르고 그저 흐름에 따라갈뿐..	2019-10-01T12:26:59+0900	1	1
1871495733	iioo****	안철수를  뽑겠다!	2019-10-01T12:26:47+0900	1	0
1871495723	sdli****	야들은 이래도 지X 저래도 지X..지들이 잘 나오면 OK!! 지들한테 쫌 불리하면 조작!!! 몇년동안 그런 패턴으로 매번 당하면서도 변하질 않아요..ㅎㅎ닭대가리들..ㅉㅉ	2019-10-01T12:26:47+0900	1	0
1871495653	golb****	최순실이 4위 아냐?	2019-10-01T12:26:45+0900	0	0
1871495473	lobo****	조국이 대통령 출마는 안합니다..검찰 개혁이 완성되면 임기중 사퇴합니다.	2019-10-01T12:26:40+0900	0	1
1871495453	sh-9****	대한민국 수준 ㅋㅋㅋㅋ	2019-10-01T12:26:40+0900	1	0
1871495403	olds****	어이가 없다. 리얼미터 어디서 뭐하던 놈들이 문대가리가 정권잡고 갑자기 이런거 하냐? 조국이 대통령이라고? 진짜 어이가없네.	2019-10-01T12:26:39+0900	4	1
1871495003	10pm****	자한당이 이 난리를 치는게 이거지 이 사람이 법무부 장관을 삼아 차기  대권 주자로 떠오르면 큰일이거든  자한당은 역사속으로 사라지는거임	2019-10-01T12:26:29+0900	1	1
1871494993	aret****	조국이 대통령이 된다면 문재인보다 더 무소불위의 권력을 휘두를 것이다.	2019-10-01T12:26:29+0900	1	1
1871494853	lkjc****	ㅎㅎ 위선자를 대통령에? 욕 나온다.	2019-10-01T12:26:25+0900	1	0
1871494593	uowo****	황씨가 19% 말이되냐.. 고집불통에 대화조차 안되는데 극우세력이 19%나 된다고?? ㄷㄷ	2019-10-01T12:26:18+0900	2	1
1871493963	hyli****	조국장관님 대통령까지 가서 미쳐 날뛰는 조작세력 엄단해 주세요	2019-10-01T12:26:02+0900	1	3
1871493583	ekff****	아~조작미터	2019-10-01T12:25:53+0900	3	1
1871493383	6246****	황교활 한놈하고 비교를 하다니  급이 다르다.격도 다르고  미친기자 새  끼	2019-10-01T12:25:46+0900	0	1
1871493163	zeus****	담마진  으로 한방에 훅간다 ㅋㅋ	2019-10-01T12:25:40+0900	0	0
1871493023	johk****	조국이 13%면 진중권은 100%겠다	2019-10-01T12:25:37+0900	4	1
1871492713	iamg****	황교활이되면 진짜 나라 망하지	2019-10-01T12:25:28+0900	2	5
1871492693	assu****	그럼 정경심이 영부인되는거야?	2019-10-01T12:25:27+0900	0	0
1871491923	leej****	아마 조국 만만찮은 대권 주자가 될걸. 지금 중립적 입장에서 조국사태 바라보는 사람들은 법무부장관 수행시 능력에 따라 지지를 보낼 가능성이 높음. 자한당은 앞으로는 절대 안될거고 야당에선 완전 새로운 인물이 나와줘야 그나마 해볼만한 싸움이 될듯 근데 그게 어렵지.	2019-10-01T12:25:08+0900	3	7
1871491783	gumi****	한기래기  스럽구나..	2019-10-01T12:25:05+0900	3	1
1871491683	choe****	조국을대통령시켜서,부산의전원.서울법대로스쿨을선착순으로입학시키자.김일성종합대학도입학가능하도록하자.ㅋㅋㅋ	2019-10-01T12:25:02+0900	3	0
1871491613	dhon****	대한민국이 선진국의 반열에 들어선지금 아직도 정의와 기회의 평등이라는 진리를 앞에두고서 좌우의 후진적이며 과도기적인 진영싸움으로 소모적인 논쟁을 계속할것인가  이제 대한민국의 대통령은 이런 진영에 얽매이지않는 세계 1위국가를 만들수있는 탁월한 혜안을 갖춘이가 되야할것이다.	2019-10-01T12:25:00+0900	2	0
1871491493	gyed****	범죄자를 지지하는 광신도가 저리 많다니 ㅋㅋㅋ	2019-10-01T12:24:58+0900	11	1
1871491463	sktk****	ㅋㅋㅋㅋㅋ한겨레글쓰는솜씨하곤ㅋㅋ무슨대선주자ㅋㅋ너나 해ㅋㅋㅋ	2019-10-01T12:24:57+0900	0	0
1871491203	vv46****	법원통계조사~ 거지말 , 한국인은 일본인에 10배 공산당은 백배 거짓말 한다고 한다는데 이게 정말일까?	2019-10-01T12:24:51+0900	0	1
1871491163	hyun****	조국 대선 나와서 진짜 다털려라ㅋㅋㅋ	2019-10-01T12:24:50+0900	1	1
1871491083	dlcn****	대선주자? 나라를 눼뤄뇀붤과 표리브동의 므법천지로 만들 일 있나... ㅉㅉㅉ... 기가 찬다... ㅉㅉㅉ...	2019-10-01T12:24:48+0900	0	0
1871491053	harr****	완전 미친거아냐? 또 여론조작이냐? 정말 대한민국이 미쳐가는구나	2019-10-01T12:24:48+0900	5	0
1871490873	mink****	어디서 조사하는건지  ?	2019-10-01T12:24:43+0900	1	0
1871490513	spac****	그냥 허경영넣고다시조사해봐라..1위바뀐다	2019-10-01T12:24:35+0900	5	0
1871490473	euro****	주작질좀 그만	2019-10-01T12:24:34+0900	1	0
1871490443	ke83****	준표형이 차기 대통령감이다. 차라리 순실이 앉혀놓든가. 적어도 순실이는 있는것들 등쳐먹었지, 서민은 안건드렸다 재인아.	2019-10-01T12:24:33+0900	3	1
1871490393	ccho****	지속적인 여론조작으로 다포기하게 만드는 전술이야??? 그따위로 해봐라...결국 허상은 드러나게 되있다	2019-10-01T12:24:33+0900	0	0
1871490273	sang****	조국 면죄부용 검찰압박 카드로 리얼미터가 장난질 치는거지 뭐. 김어준 친구가 대표인 어용 기관이면 말 다했지.	2019-10-01T12:24:31+0900	0	0
1871490143	hsh6****	소가웃것다	2019-10-01T12:24:28+0900	2	0
1871490123	poiu****	한사기야 웃기는잡소리  대국민사기극이냐?니들 한걸라    천벌받는다 90%가  조국 물러나라 하느판에  이따위로 국민기만하냐 걸래들아	2019-10-01T12:24:27+0900	2	0
1871489973	sjsp****	ㅍㅎㅎㅎ 막장으로 가는 드라마	2019-10-01T12:24:23+0900	0	0
1871489953	boc4****	지랄하고있네ㅋㅋㅋㅋ	2019-10-01T12:24:23+0900	2	0
1871489873	ghle****	ㅋㅋㅋ 그냥 웃지요  3위래  풉 리얼미터	2019-10-01T12:24:21+0900	0	0
1871489743	trus****	참 정상적인 정신들이 아니네	2019-10-01T12:24:18+0900	0	0
1871489473	jang****	황꺼벙은 왜? ㅋㅋㅋ	2019-10-01T12:24:11+0900	1	2
1871489253	j_mj****	아 저런짐승이 ?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ지나가던 개가 웃겠다	2019-10-01T12:24:04+0900	3	0
1871488823	gns3****	3위?  소가 웃을 일이다ㅋㅋ 말이되는 소리를 해야지	2019-10-01T12:23:51+0900	3	0
1871488673	whwc****	모두가 부도덕한 사람들이 너무 많군~	2019-10-01T12:23:49+0900	1	0
1871488633	j2k5****	망해가는구만	2019-10-01T12:23:48+0900	0	0
1871488413	gabi****	도른 나라	2019-10-01T12:23:45+0900	0	0
1871488173	chon****	여론조작.	2019-10-01T12:23:38+0900	2	0
1871488143	chql****	나라가  망쪼다 진보에서 다른목소리 내는사람징계하고 민주주의는 끝났다 좌피의 실체가 드러났다	2019-10-01T12:23:37+0900	1	0
1871488093	jisu****	ㅈ ㅣ랄하네 한겨례 홍어들만 데리고 투표하냐	2019-10-01T12:23:36+0900	1	0
1871487953	sjki****	세상이 미쳐돌아가군~	2019-10-01T12:23:33+0900	3	0
1871487913	skyt****	언론조작이네 국민들을 바보로아느냐	2019-10-01T12:23:32+0900	0	0
1871487843	inno****	좌빨미터 조사결과가 이거면 보수 가능성 엄청 높아 보인다	2019-10-01T12:23:31+0900	0	0
1871487713	neok****	조작미터야  선동질해도  더안속는다	2019-10-01T12:23:27+0900	2	0
1871487683	dade****	조국 이혼하면 인정 ㅋㅋ	2019-10-01T12:23:27+0900	0	0
1871487503	yous****	나이스 조국장관님까지 대통하면 ㅋㅋ 들딱들다뒈지겠지ㅋㅋ 굿바이친일매국	2019-10-01T12:23:22+0900	1	5
1871487383	pmth****	아무리 OOO을 해도 자한당임 한때 더불어 공산당 지지했지만   좌좀들은 그냥 꺼지라 문벌구 좃국 개시민 리나연 c불 탱이들	2019-10-01T12:23:20+0900	0	0
1871486993	jump****	대한민국은  문재인과  조국  그리고  리얼미터의  나라이다  제기랄 ㅠ	2019-10-01T12:23:11+0900	1	0
1871486943	lllw****	조국 대한민국 대통령. 대통령 영부인 정경심, ㅋㅋ	2019-10-01T12:23:09+0900	0	0
1871486883	wert****	이러다 구한말처럼 일본에 복속된다... 민주당 좀 아닥하고 들억있어라. 니들은 나라를 만든게 아니고 세금과꿀만 쪽쪽빨아놓고 뒤에서는 반일로 선동만 하고있다. 니들같은애들이 나중에 나라팔아먹음	2019-10-01T12:23:07+0900	2	1
1871486363	ke83****	???????.조국이3위???..풉ㅋㅋㅋ 아니 내주위는 직장도 그렇고 다 문재인 조국 욕하는사람들뿐인데 도대체 지지하는 실물은 어디가면 볼수있는거냐?? 서초시위도 전부 전교조,민노총이라 패쓰하고.	2019-10-01T12:22:54+0900	3	0
1871486343	diar****	박원순 이재명 안희정 김경수 날린게 누군지 알겠네	2019-10-01T12:22:54+0900	1	0
1871486143	rhka****	역시 한겨레	2019-10-01T12:22:50+0900	2	0
1871486123	1219****	나라가 망할려니 별일이 다 일어나네~	2019-10-01T12:22:49+0900	1	0
1871485923	tosh****	ㅋㅋ 무슨 말 같지도 않은 소릴. 아~  한겨레였네	2019-10-01T12:22:43+0900	1	0
1871485913	bung****	유시민 안 됐네. 문재인한테 잘 보여서 대권후보자리라도 얻으려고 말도 안 되는 궤변까지 늘어놓으며 조국편 들었는데 결국 조국만 키워버렸네 ㅎㅎ	2019-10-01T12:22:42+0900	2	0
1871485903	jung****	이게 나라냐  개돼지세끼들 미개한 세끼들	2019-10-01T12:22:42+0900	1	1
1871485673	0210****	나도 호남사람이지만 전라도 =김대중 =민주당..완전 박혀있고 비판의식은 1도없음..시골가서 제가 문재인 싫어한다하면 친인척들 전라도 사람인데 왜그러냐며 전부 절 이상하게 처다봐요..일부 어른들은 혼내기도해요..젊은 사람들은 좀 다를꺼같죠? 똑같아요..중고딩.심지어 초딩까지도..일본에 비유해볼까요? 일본사람들 참 착하죠..남한테 피해주는거 싫어하고 시민의식 잘지키고 그러나 선거만하면 아베 자민당 승리죠..이해안가시죠? 전라도=민주당처럼 사람착한거랑 별개로 나라자체가 정치성향이 고착화 되어있음..이게 깨져야만 대한민국 정치가 바로섭니다	2019-10-01T12:22:36+0900	6	1
1871485573	ljk0****	2년뒤 지금의 모든 협의가 잊혀지면 절대1등이겠네. 그래서 발빠른 사람은 조국대통령에게 줄서기하나.  유시민, 김어준, 공지영 등등...	2019-10-01T12:22:35+0900	1	0
1871485553	jun7****	참.. 대한민국도 끝인가봐~~ 정녕이땅에 국민들보다 개돼지들이 많다는 말이구먼 ~~	2019-10-01T12:22:34+0900	2	0
1871485523	chql****	피의자는 범죄자가 될수 있는사람 대선주자에 포함시킨것 자체가 코메디다	2019-10-01T12:22:34+0900	2	0
1871485253	myst****	지랄을해라ㅋ언론장악의 끝	2019-10-01T12:22:28+0900	0	0
1871485233	add_****	조작미터 특검 가자. 분명 뒷돈받고 저짓거리 할 듯.	2019-10-01T12:22:27+0900	2	0
1871485143	pobu****	리얼미터 거의 미쳐가는 수준이구만...	2019-10-01T12:22:24+0900	2	0
1871485113	guar****	황교활19프로가 말이 되냐 한겨레야~1.9프론데 오타난거아니가.????	2019-10-01T12:22:24+0900	0	4
1871484973	samu****	대권 주자들이 전부 후졌다 완젼 비호감들이네	2019-10-01T12:22:21+0900	0	0
1871484943	bbos****	아 진짜 정신나간 추종자 나라냐... 따로 살아야지 답이 없다	2019-10-01T12:22:19+0900	2	0
1871484873	lkju****	조국이3위 에이다시해 말도안뒤어 국민을바보멍청이로아나	2019-10-01T12:22:17+0900	2	0
1871484793	gktk****	아직 임기 2년 정도 남은 상황인데 벌써부터 대선이야기 나온다??? ㅋㅋㅋㅋ.잣망이란뜻임 이번정권이 ㅋㅋㅋㅋ 마치 노무현정권 후기랑 너무 똑같지.않음???? ㅋㅋㅋㅋ	2019-10-01T12:22:16+0900	1	0
1871484763	cain****	나라가 지랄이다 저런넘이 대선후보? 우리집 개가 웃겠다  감방갈넘이  뭔 대선   조작미터 대다나다	2019-10-01T12:22:15+0900	4	0
1871484753	tick****	황교안은뭐냐ㅋㅋㅋㅋ	2019-10-01T12:22:15+0900	0	1
1871484723	ssiv****	틀탁 기독충 네일베들이 나라를 망친다.	2019-10-01T12:22:15+0900	0	1
1871484493	0508****	개 돼지들  한테 선동 슬슬   시작이네	2019-10-01T12:22:09+0900	0	0
1871484463	l2sk****	나라꼬라지 좀보소	2019-10-01T12:22:08+0900	0	0
1871484013	seou****	정말 여론조작질 못참갰구나...개 종자들...두고봐라	2019-10-01T12:21:56+0900	5	0
1871483783	gkrt****	강한 보수지도자가 저새기들 조져야한다 김진태 홍준표 오세훈 고성국 중 한명이되야한다	2019-10-01T12:21:52+0900	0	1
1871483653	dh33****	ㅋㅋㅋ	2019-10-01T12:21:47+0900	0	0
1871483613	yamo****	머 리얼미터 믿지도 않지만  진짜 전세계에서 이 기사를 본다면 얼마나 배잡고 웃을 일인가...  가족사기단에 곧 범죄혐의로 기소 되고 조사까지 받아야할 사람이 법무부 장관도  모질라서 이제 대선후보 까지 거론되고 있다는게   참 기가찬다 기가차 ㅋㅋ	2019-10-01T12:21:47+0900	11	2
1871483213	qw25****	문틀딱 부역 어용기관 한겨레 오마이 리얼미터 환상의 콜라보네요? 이딴 식의 여론조작 참 쉽죠?	2019-10-01T12:21:34+0900	2	0
1871483163	kimm****	언론조작,선동질 좀그만해라 이젠 정말 구역질 난다	2019-10-01T12:21:33+0900	5	1
1871482973	booj****	놀구있네	2019-10-01T12:21:28+0900	1	0
1871482923	sten****	검사출신이다보니 머리는 있는가본데 정치를 하겠단 놈이 처세가 그러면 쓰겠니. 황삭발 너는 희망이 없단다.	2019-10-01T12:21:28+0900	1	5
1871482643	yous****	고맙다 한국당^^ 이번3일에도꼭다끌어모아라.ㅋ 많을수록좋다 어짜피 동원됐다는거들통나면 또지지율급상승ㅋㅋ 저놈들은뇌가없는게확실ㅋ	2019-10-01T12:21:23+0900	0	2
1871482573	ghsm****	범죄자가 3위 대선후보ㅋㅋ 개돼지 클라스	2019-10-01T12:21:20+0900	10	1
1871482463	a961****	나라가 미쳐간다.범죄자 조국이 대통령 3위...대한민국이 망해간다. ㅠㅠ	2019-10-01T12:21:18+0900	6	1
1871482433	sepa****	정신 나간 놈들 많네...	2019-10-01T12:21:17+0900	1	0
1871482363	mano****	네 다음 200만 구라 지지자들 ㅋㅋㅋㅋㅋㅋ	2019-10-01T12:21:17+0900	2	0
1871482243	yong****	지랼도 가지가지다!!	2019-10-01T12:21:13+0900	4	0
1871482123	miji****	미친나라 ㅋㅋㅋㅋ범죄자가 3위?	2019-10-01T12:21:10+0900	7	1
1871482063	j120****	딴겨래 구라미터 합작 아.... 끄덕끄덕  니들맞은 안믿어	2019-10-01T12:21:09+0900	0	1
1871481933	jcy1****	좃국   이   좃통령?  말이 되나?	2019-10-01T12:21:06+0900	1	0
1871481813	seha****	범죄자가 대권후보 ㅋㅋㅋ 이게 나라다	2019-10-01T12:21:04+0900	5	0
1871481773	phil****	다음 대선도 민주당 집권하겠네~	2019-10-01T12:21:03+0900	1	2
1871481683	park****	웃기고 있네. 한겨레는 왜 이런 걸 기사거리로 올리냐? 문재인 지지율 떨어진거나 올려라 그런건 절대 안올리지...	2019-10-01T12:21:01+0900	5	0
1871481673	lys8****	범죄자를  대선주차라고  조사하는  구라미터는  검찰조사가  필요하다	2019-10-01T12:21:01+0900	1	0
1871481633	jinj****	리얼미터 검찰수사 부탁드립니다 제발!!	2019-10-01T12:21:00+0900	5	0
1871481603	ssus****	리얼미터 이거는 믿을수없다 올리지마라.. 여론조사 어디서 했노...	2019-10-01T12:20:59+0900	0	0
1871481583	ysk9****	걸른다 ~ ㅋㅋ	2019-10-01T12:20:59+0900	0	0
1871481443	sung****	황씨. 두드레기. 때문에. 군면제. 받은사람이..대통령. 후보라고??????ㅋㅋㅋㅋㅋㅋ. ...한귝당은. 루보나왔다라면. 면제냐...그것도...체중미달..두드레기...ㅋㅋㅋㅋ. 그것도. 능력이냐	2019-10-01T12:20:56+0900	1	2
1871481373	limd****	전두환이 노태우 밀어서 그시절 데모 엄청했지.	2019-10-01T12:20:55+0900	1	0
1871481333	razo****	선동 당하는 개 돼지들 또 있어?	2019-10-01T12:20:54+0900	0	0
1871481243	n100****	개가웃는다	2019-10-01T12:20:52+0900	4	0
1871481223	kybp****	썩어빠진 한겨레,,,기사제목봐라,,,언론의 양심이라곤 파리 OOO만큼도없어 ,,, 비리엔 눈감고 자기편이면 무조건 옹호만하는 어용언론,,,이 비판이 틀렸니?	2019-10-01T12:20:51+0900	7	0
1871481133	kdm5****	조   ㅆ   가   지나가는  개미가 하뿜  하네  어이상실	2019-10-01T12:20:49+0900	0	0
1871481123	khd0****	급부상이아니라 좌파새기들이  조작한거잖아..리얼미터야	2019-10-01T12:20:49+0900	6	0
1871481113	lone****	고유정은 법무부 장관 1순위겠네? ㅋㅋㅋㅋㅋ	2019-10-01T12:20:49+0900	9	0
1871481093	zcf-****	그냥 웃지요	2019-10-01T12:20:49+0900	0	0
1871481073	cjsr****	우리집 말티즈  호돌이  9살됬는데 아마15%  정도 않나올까 싶은데?	2019-10-01T12:20:49+0900	1	0
1871480993	khrh****	아예 최순실을 올리지. 조국이나 순살이나 고만 고만 하잖아	2019-10-01T12:20:48+0900	3	0
1871480873	comj****	앗싸 ~~~~  경사났네  경사났어~	2019-10-01T12:20:46+0900	2	0
1871480863	zx73****	잘돌아간다   ...대선 주자?  어처구니가  없네	2019-10-01T12:20:46+0900	7	0
1871480843	odoo****	한나라야 국민들을 대 호구로알고 이런 기사실었냐?당신같으면 거짓말,위선자를 대선후보로 거론된다는게 불쾌하지도 않나?	2019-10-01T12:20:45+0900	3	0
1871480833	tang****	나라가 미쳐 돌아간다고 밖에..	2019-10-01T12:20:45+0900	0	0
1871480733	gon2****	조국 대선후보 만들기 소름	2019-10-01T12:20:43+0900	2	0
1871480663	leec****	미친 빨갱이 개           새           끼들아     범법자도 끼고 가냐  동성 성애자 옹호하는것이    문죄인과 좃국 때문이냐     이  개            새              끼들아	2019-10-01T12:20:42+0900	1	0
1871480543	nevy****	참 가지가지한다..헛 웃음만나온다..	2019-10-01T12:20:40+0900	2	0
1871479883	mane****	다음 대선은 조국과 안철수의 대결이네요	2019-10-01T12:20:24+0900	2	0
1871479773	smc0****	나 울 아들보고 이민가서 국적포기하라고 했다.	2019-10-01T12:20:21+0900	6	0
1871479763	drlc****	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2019-10-01T12:20:21+0900	3	0
1871479653	sona****	뇌가없구나	2019-10-01T12:20:19+0900	0	0
1871479543	holy****	좌파들 웃겨 ㅋㅋㅋ	2019-10-01T12:20:16+0900	0	0
1871479443	woon****	이게 다 니들 수꼴 잔당 덕분이다.  고맙다!	2019-10-01T12:20:14+0900	0	0
1871479143	kks3****	조국 13% = 대한민국에 존재하는 토착 빨갱이 숫자	2019-10-01T12:20:07+0900	1	0
1871479133	best****	ㅋㅋㅋ 리얼미터는 정말 나중에 검찰 조사 받아야 된다 ㅋㅋ	2019-10-01T12:20:07+0900	6	0
1871478763	wara****	진짜 이런기사를 쓰는 기레기나,언론사나.. 없애는게 상책이다.	2019-10-01T12:19:57+0900	4	0
1871478433	kshs****	자한당이 만들어준거.	2019-10-01T12:19:50+0900	1	1
1871478363	lone****	미친거 아냐?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2019-10-01T12:19:48+0900	4	0
1871477973	hoki****	절라미터 ㅋㅋㅋ 거긴 김정은도 대선 후보 1등	2019-10-01T12:19:41+0900	8	0
1871477953	viva****	진짜 선동도 적당히...범법자 위선자를 누가 대선후보로 생각하는 인간이 있다고.참..정은이가 시키데???	2019-10-01T12:19:40+0900	4	0
1871477663	roi0****	누가 나온다굽쇼??? ㅋㅋㅋ 미쳤구나 진짜!!! 이번정권은 그냥 뭐 정상적인게 없네!!	2019-10-01T12:19:34+0900	5	0
1871477583	beam****	ㅋㅋㅋㅋㅋOOO들 이런 애들이 많으면 망해도 쌈ㅋ	2019-10-01T12:19:33+0900	0	0
1871477443	buck****	개 걸 레	2019-10-01T12:19:31+0900	1	0
1871477283	kido****	문심이 리얼미터 결과로 나오는 겨. 대통령 한마디에 촛불민중 모이고,  여론도 바뀌는 거여.	2019-10-01T12:19:28+0900	1	1
1871477043	nrgi****	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2019-10-01T12:19:23+0900	1	0
1871477003	gysk****	어떤의미로 보면 조국이가 고맙다. 좌빨정권의 민낯을 다 까발려줘서.	2019-10-01T12:19:22+0900	7	0
1871476923	2xcj****	나라가미쳐돌아가는구나 저런 종자가 대권후보라니	2019-10-01T12:19:21+0900	4	0
1871476823	yang****	리얼미터 특검한번 갑시다	2019-10-01T12:19:19+0900	5	0
1871476393	ohmy****	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그래 이래야 한걸레짘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	2019-10-01T12:19:06+0900	2	0
1871476363	voke****	답없다 ㅋㅋㅋ	2019-10-01T12:19:05+0900	0	0
1871476243	ssh2****	웃는다 진짜.	2019-10-01T12:19:02+0900	3	0
1871476223	daso****	조국 이가 뭘 보여줬길레 대선 주자 탈령인가? 이 여론조사도 공작의 일환이다. 조국은 대선 주자급 이니까, 살살해라...ㅅㅂ	2019-10-01T12:19:02+0900	0	0
1871475123	peac****	ㅋㅋ 어이없어 웃음이 다 나온다	2019-10-01T12:18:36+0900	9	0
1871474723	namu****	웃고가요	2019-10-01T12:18:29+0900	0	0
1871474223	lhsa****	조국을후보로하면 자살행위지 자한당이 속으로웃겠네 거짓말을 밥먹듯하는 위선자를 그럼국민의 자긍심은 뭐가되나	2019-10-01T12:18:17+0900	0	0
1871474033	chag****	횡교안따위가 20프로 ㅋ 나라를 팔아 먹어도 찍어줄 들딱충들 ㅋ.	2019-10-01T12:18:12+0900	4	8
1871473583	psm7****	이런게 나라냐~~? 위선자를  대통령후보감 이라니~ 미쳐돌아가는구먼 ㅉㅉ	2019-10-01T12:17:58+0900	2	1
1871471623	sulp****	ㅋㅋ 마구 조작하는구나	2019-10-01T12:17:03+0900	0	0
1871470623	lest****	기본적으로 대선주자에 황교안이 들어가는게 말도 안되고, 리얼구라는 언제나 쓸데없는 언론호도용 리써치갑인곳인데다가 응답률 5프로짜리 꺼내들거면 그만둬라.  그리고 응답률 5프로짜리는 법적으로 공개금지해야한다.	2019-10-01T12:16:35+0900	1	2
1871469783	romm****	황교활이는 저기 왜 끼냐?	2019-10-01T12:16:14+0900	1	2
1871469753	gysk****	진짜 개소리하고있네 OOO꺼. 조국본인때문에 국민이 두쪽이 나고있는데 뭐 대권주자?ㅋㅋㅋ 아 밥맛없네 ㅋㅋㅋ 여당지지자들 데리고 7시라도로 가서 느그끼리 다 해처먹으세요.	2019-10-01T12:16:12+0900	4	1
1871469713	adon****	촛불은 민주의 상징이고 턴핵의 상징이다 한국당 집회는  삭발 하고 태극기  막말이 상징이니 촛불은 제발 들지말라	2019-10-01T12:16:12+0900	1	1
1871467633	kido****	이낙연은 물렀거라. 조국이 나가신다.	2019-10-01T12:15:08+0900	1	0
1871467033	geaj****	ㅁㅊ	2019-10-01T12:14:56+0900	0	0
1871466633	unse****	이렇게 털었는데 조국장관이 관련된건 하나도 없넿ㅎㅎㅎㅎㅎ검찰 언론 애썼다 이게 민심이다	2019-10-01T12:14:46+0900	6	3
1871466383	seok****	조국대통령 이름과 직위가 잘어울립니다. 63년생이니 차기나 차차기 기대해봅니다	2019-10-01T12:14:37+0900	2	0
1871466183	wrad****	ㅋㅋㅋㅋㅋ.. 개콘 소재로 쓰면 대박날듯.. ㅋㅋㅋㅋㅋ	2019-10-01T12:14:29+0900	2	1
1871465703	lmsz****	한겨레...이상해요	2019-10-01T12:14:19+0900	0	0
1871465643	dand****	대선에서 윤석열이랑 둘이 붙어봐라. 재밌겠다	2019-10-01T12:14:17+0900	2	1
1871465033	kkd0****	네이버댓글 부대 무뇌아 들아 조동중에서 놀아라	2019-10-01T12:14:00+0900	0	0
1871464223	dhon****	이런 많은 거짓말이 속속들이 드러나는  상황에서도 조국을 지지하는 사람들은 자기합리화의 극에서 더이상 빠져나오지를 못했거나 자기논리의 붕괴를 인정하면 너무 괴로운것인가 ~~~ 이 사회를 정의롭게 평등하게 제대로만들것인가만 생각하자	2019-10-01T12:13:40+0900	3	0
1871464133	jung****	와 대박,,,. 설렌다 이거.....*_*	2019-10-01T12:13:39+0900	1	0
1871463863	jyjc****	ㅋㅋㅋ 제발이다ㅜ나와라 민주당 대표로 ㅋㄷㅋㄷㅋㄷ	2019-10-01T12:13:33+0900	1	0
1871462443	trad****	대통령감  조국	2019-10-01T12:12:56+0900	0	3
1871461543	seok****	조국장관은 군대를 필했는지 궁금합니다. 앞으로는 절대 군면제자 대통령 시키지맙시다. 군에서 가장높은 총사령관이 대통령인데 군에도 안갔다온 이명박 박근혜같은 인간이 대통령되는건 없어야합니다	2019-10-01T12:12:31+0900	1	0
1871461463	jayj****	거참 법을 어겨도 석달동안 난리치니 대선후보가 되는 세상... 이춘재도 범행일체 조금씩 자백하면 대선후보감이겠네 참 이상한 나라	2019-10-01T12:12:30+0900	1	0
1871461363	jkp2****	정경심이 힘 나겠네	2019-10-01T12:12:27+0900	0	0
1871461053	ttus****	참 어이없다	2019-10-01T12:12:17+0900	0	0
1871460893	polp****	황교안 같은 사람을 대선 후보군에 넣지마라. 어이없다.	2019-10-01T12:12:14+0900	0	0
1871460573	unse****	검찰이 막강한  대선주자로 검증해줬넼ㅋㅋㅋㅋㅋㅋㅋ곧 어마어마하게 치고 올라갈거다	2019-10-01T12:12:04+0900	0	1
1871458593	gkst****	황교안이 왜? 왜 차기 대선자야?	2019-10-01T12:11:15+0900	3	1
1871458223	jkp2****	참 코메디네	2019-10-01T12:11:06+0900	1	0
1871458023	jhlh****	대한민국  절망이다	2019-10-01T12:11:01+0900	2	1
1871457323	euge****	나라가 미쳐가고 있구나.	2019-10-01T12:10:39+0900	1	0
1871457063	lest****	리얼구라말에 쪼르륵 받아쓰는 기자가 어딘가 봤더니 한겨레... 정신차리자 한겨례.	2019-10-01T12:10:30+0900	1	0
1871456603	rap9****	조국이 왜 대통령? 우리 나라는 말과 행동이 다른 사람을 대통령으로 뽑아주는 사람들이 많이  있나보죠?	2019-10-01T12:10:20+0900	2	2
1871456443	btma****	조국가즈아 대통령되어 조선일보,보수꼴통들 지옥맛좀보게하자	2019-10-01T12:10:17+0900	2	2
1871454993	itoi****	아직도 지역주의로 공격하는  댓글 쓰시는 분‥ 정치 논할 자격 없어요.	2019-10-01T12:09:39+0900	1	1
1871453403	seok****	자유행국이당이 조국을 두려하며 그토록 끈질기게 공격하는이유를 이제야 알겠다	2019-10-01T12:08:58+0900	2	1
1871452613	will****	제정신 아닌 인사들 많네~ 나라 꼴이~	2019-10-01T12:08:37+0900	0	0
